chroma_stft_min,chroma_stft_max,chroma_cqt_min,chroma_cqt_max,chroma_cens_min,chroma_cens_max,melspectogram_min,melspectogram_max,mfcc_min,mfcc_max,rms_min,rms_max,spectral_centroid_min,spectral_centroid_max,spectral_bandwidth_min,spectral_bandwidth_max,spectral_contrast_min,spectral_contrast_max,spectral_flatness_min,spectral_flatness_max,spectral_rolloff_min,spectral_rolloff_max,poly_features_min,poly_features_max,tonnetz_min,tonnetz_max,zero_crossing_rate_min,zero_crossing_rate_max,tempogram_min,tempogram_max,mfcc_min,mfcc_max,mel_to_stft_min,mel_to_stft_max,class
0.0012518167,1.0,0.028087497,1.0,0.0,0.7973605284603544,4.8497126e-11,1608.1553,-313.89453,158.9794,0.030184226,0.32986242,802.8701394524121,6283.46331886995,1255.4403516931468,3741.030656969213,3.8522532439176684,66.89786842802252,5.265977e-05,0.19490042,1238.1591796875,9646.875,0.24740969527110185,5.805516992899949,-0.4498696662485604,0.4981418900313895,0.02001953125,0.50634765625,-3.1843498053729323e-16,1.0,-26.059307,44.195885,0.0,12.531638,3
0.0012359938,1.0,0.049233038,1.0,0.0,0.7101216841110732,4.1021153e-07,4487.7754,-211.82755,155.29317,0.043407932,0.4062691,931.0030741013211,6915.902473983131,1491.2668271643151,3785.840414234769,4.037306077864449,48.19099124247509,0.00023255144,0.21272385,2099.4873046875,9668.408203125,0.4484914654491198,2.7544578793876027,-0.4050994999706749,0.43864214420318576,0.013671875,0.57568359375,-3.1179382196771575e-16,1.0,-20.617844,25.392746,0.0,16.32825,3
0.00016414783,1.0,0.009047217,1.0,0.0,0.7722056156732336,1.2983691e-08,1190.8945,-370.22098,230.16904,0.019240322,0.23399909,470.65931328601323,1436.6758238990944,678.1062416319405,1491.1702139510364,3.387434835996533,47.179985072793436,1.2700551e-05,0.0010205545,635.2294921875,2637.8173828125,0.09606990816197802,1.1249701193742523,-0.5727244196459653,0.5048852823674677,0.01708984375,0.08544921875,-4.1190270609546186e-16,1.0,-16.024027,19.057417,0.0,11.388083,3
0.0017634123,1.0,0.034656968,1.0,0.0,0.670850789565412,2.1471632e-08,2198.9436,-284.60513,200.24591,0.036209974,0.35338658,881.0035724420759,6399.0868249965415,1051.6246099507673,3761.715790954801,4.171476741019544,70.25620485610699,0.0001561871,0.090338044,1195.0927734375,9506.9091796875,0.193435472857298,4.237339620676497,-0.3825893756002193,0.4310017637908456,0.02392578125,0.5078125,-3.582339762502285e-16,1.0,-31.472502,32.328354,0.0,13.54342,3
0.0010737818,1.0,0.01700065,1.0,0.0,0.755667183727045,1.6806252e-08,2149.3972,-344.30637,203.72919,0.022724615,0.3655831,431.85895194758024,7886.001267226851,821.2887615002464,3868.970137428131,4.1260836462572374,58.36178263731728,2.666612e-05,0.15368885,645.99609375,10034.47265625,0.1315788998085253,3.868787108897798,-0.4454634934663776,0.50515789537554,0.01708984375,0.705078125,-2.8120292942277916e-16,1.0,-28.704193,35.110043,0.0,14.5519495,3
0.0028451383,1.0,0.071083024,1.0,0.0,0.6645030004677982,1.0706964e-09,1155.562,-293.5356,165.607,0.017375203,0.22415082,825.3925075601318,6004.873666215571,1316.8954516653484,3924.044919547205,4.152329693991559,49.40292294547582,0.00017125506,0.23415136,2067.1875,9528.4423828125,0.150911571136477,2.8956093250820687,-0.2777302712202077,0.41959523693219536,0.01171875,0.39306640625,-3.8876197569579042e-16,1.0,-30.919239,33.671455,0.0,12.004159,3
0.002951125,1.0,0.0577092,1.0,0.0,0.6015000208324046,7.557233e-08,2506.1328,-182.4673,163.49716,0.04575711,0.37518552,1171.94796922538,5718.726741767858,1388.3661478712086,3738.158833715098,3.6856468748689064,46.75109372852115,0.00043465785,0.13799058,2142.5537109375,9291.5771484375,0.45077078247965274,5.049965263352751,-0.41037590056657836,0.30743071994200555,0.03125,0.37451171875,-2.6650536875290746e-16,1.0,-22.061401,22.06513,0.0,14.509651,3
0.0012895205,1.0,0.059498217,1.0,0.0,0.6575679534568373,3.1910957e-07,3434.895,-182.27075,159.29272,0.05894092,0.42175442,1054.6485643053913,5954.182042004082,1400.9816377213856,3830.454499022184,4.885362628267754,53.67363664791294,0.00037549573,0.2288507,2293.2861328125,9593.0419921875,0.46256998826624757,4.049393212392289,-0.43083867616951504,0.3456873969387246,0.02685546875,0.46435546875,-4.475292855009924e-16,1.0,-19.787174,23.884192,0.0,15.708421,3
0.0018647083,1.0,0.05511982,1.0,0.0,0.7588920130198553,3.630153e-10,549.8978,-212.87328,163.94617,0.030881628,0.21839364,1334.6719463167788,4865.273245977872,1340.83206407553,3729.424122067602,5.5856095369849275,57.42314502775152,6.2960484e-05,0.025142614,2465.5517578125,9474.609375,0.3316295859917205,1.785734948496754,-0.37893820554018065,0.38447016515126603,0.04541015625,0.36572265625,-3.9719099961529045e-16,1.0,-16.34199,14.506971,0.0,10.204957,3
0.0002508879,1.0,0.027058152,1.0,0.0,0.8155611039475664,9.33654e-08,2838.9358,-405.64957,190.64127,0.025135512,0.3589427,691.7276281568813,6305.973051361795,908.0590742295313,3939.1973084438355,5.466916611872726,47.85913839007411,3.085952e-05,0.118264295,861.328125,9636.1083984375,0.09374606576846944,2.7394108675323023,-0.5305565223097805,0.5709076244384047,0.0205078125,0.32373046875,-2.9328038740553927e-16,1.0,-26.018661,42.578835,0.0,15.343502,3
0.0005991183,1.0,0.01739688,1.0,0.0,0.8424392860651169,6.540706e-11,753.9166,-364.89127,176.66675,0.008782712,0.31709617,1247.5323215659919,3905.6985543672154,1203.0223392145906,3107.779275575753,4.528766450405316,64.28663077524888,8.300575e-06,0.020403061,1518.0908203125,7062.890625,0.07517546914794031,2.018156187505986,-0.611427918147812,0.5983455922548941,0.0380859375,0.3154296875,-4.604491964385564e-16,1.0,-13.412185,21.316912,0.0,10.70844,3
0.0036931164,1.0,0.016694121,1.0,0.0,0.9089411799968612,1.4243186e-06,1886.0292,-202.3542,167.61899,0.07876105,0.3361383,884.8477192014113,5130.17706656511,1427.5914211507961,3903.5392479496227,5.943290227481269,45.91883977602198,0.00057694956,0.16365089,1518.0908203125,9431.54296875,0.5217255789370002,3.9277286206495865,-0.621217363352039,0.5954842814013739,0.021484375,0.35009765625,-3.649576583609238e-16,1.0,-16.06723,24.510628,0.0,12.641476,3
0.00064240344,1.0,0.033639867,1.0,0.0,0.8846531169378649,1.1747968e-07,2141.6401,-309.62262,174.88461,0.035127703,0.28688046,658.3789185457703,5244.086319724746,1219.34592509869,3954.471489793626,6.1969941608332295,46.69437452640848,7.323318e-05,0.22560184,947.4609375,9366.943359375,0.2008045389474025,2.7085386884738916,-0.5119907651096588,0.5564689870882996,0.01318359375,0.31640625,-3.254366315934913e-16,1.0,-30.41042,30.06308,0.0,13.921017,3
0.00072854786,1.0,0.019957121,1.0,0.0,0.8786949021831225,2.0172651e-08,1439.1035,-343.3174,177.62445,0.027101465,0.28313613,669.8976384955673,5919.345642167734,1260.657094500745,4096.193388239994,6.430301564657796,49.79905659163026,9.965885e-05,0.14426571,775.1953125,9679.1748046875,0.16804694995027195,2.895817819862432,-0.6109069373792276,0.6397196669131515,0.0087890625,0.3359375,-2.8885298631424267e-16,1.0,-29.005888,33.14009,0.0,12.057161,3
0.0007840912,1.0,0.017707366,1.0,0.0,0.8682682109783341,7.668802e-08,1724.7448,-331.1437,175.23662,0.034758035,0.33178163,665.4730767850335,5902.761474006062,1286.9808919171119,4093.9149967821468,5.402283722866278,50.27753039344078,9.140711e-05,0.13550128,742.8955078125,9689.94140625,0.1922419893684393,3.509947324822848,-0.6140530560929113,0.635249178856611,0.00732421875,0.33544921875,-4.0762619415920333e-16,1.0,-29.77779,33.602875,0.0,12.258494,3
0.0007979083,1.0,0.020241171,1.0,0.0,0.8699333464054633,1.9774179e-08,1221.8916,-347.69415,175.38016,0.02912387,0.27814448,665.9803844152325,5906.334782466431,1268.17380186087,4096.529423990296,5.824668086572148,59.61140663741039,9.354565e-05,0.13641725,753.662109375,9679.1748046875,0.16071853226955612,2.933904774103698,-0.617514715232937,0.639551371335983,0.0087890625,0.32470703125,-3.366319017011369e-16,1.0,-29.711704,33.618813,0.0,11.201637,3
0.000911233,1.0,0.036514845,1.0,0.0,0.67462732293055,3.2524393e-11,911.9364,-310.6033,207.10336,0.025001273,0.19127238,720.2330654900879,2651.139559706902,911.5956335875567,2036.259207948215,4.708365335690986,55.85594527459444,1.2424303e-05,0.004320456,1550.390625,4392.7734375,0.16554413092409279,1.6188825154135864,-0.3963783547622104,0.431563405320048,0.0185546875,0.25439453125,-3.3806554327647397e-16,1.0,-13.846576,16.878721,0.0,11.465799,3
0.0005291039,1.0,0.02164167,1.0,0.0,0.7518191252562604,2.3810958e-09,964.47565,-353.6507,185.47777,0.008732731,0.19344799,933.0657601460641,6590.4872431398235,1107.4945962265288,3429.6609798408736,4.318436371249784,57.027998653560445,0.00012713068,0.13922705,1518.0908203125,8957.8125,0.08017352874792118,2.2022711267768575,-0.4234847463667396,0.5273280145684794,0.01904296875,0.60107421875,-3.0063934818311253e-16,1.0,-19.883186,25.900146,0.0,11.362795,3
0.0007341094,1.0,0.018890115,1.0,0.0,0.869502167385383,1.325594e-08,1781.2006,-383.15247,183.6394,0.015708426,0.30008477,900.6476504337011,6299.15782633942,1023.1581116325974,4038.160326131885,5.043720419254038,48.88298457712294,8.775186e-05,0.082543604,1324.2919921875,9808.3740234375,0.08175022816672001,2.2584474741737357,-0.5905798953026536,0.570230292781308,0.02880859375,0.44140625,-3.890765761828948e-16,1.0,-19.369951,33.701897,0.0,13.13892,3
0.00031843563,1.0,0.022065043,1.0,0.0,0.913528979865052,2.5346236e-11,3221.0728,-287.95126,180.18115,0.042266943,0.38044074,760.8348412538759,6536.914348750879,1150.1014982008503,4139.986360323152,6.689039251736098,62.866872269245775,0.00012283609,0.16196886,1259.6923828125,9819.140625,0.2774341205654632,3.559186129979333,-0.5113973729312423,0.564930129680696,0.0087890625,0.52880859375,-4.2069819951929675e-16,1.0,-20.385748,23.972868,0.0,14.622534,3
0.00019421343,1.0,0.025516314,1.0,0.0,0.8387483373314338,2.390065e-11,654.12256,-320.013,242.43863,0.030117637,0.17431104,673.8549872871477,2421.1247720252686,701.7642793472387,2164.8223781096685,3.754746061459697,60.54191435950705,1.10571755e-05,0.0058825263,1076.66015625,5189.501953125,0.1927642592033472,1.5260863571076613,-0.4980270452797416,0.5407988559454677,0.01806640625,0.15869140625,-3.479854807718279e-16,1.0,-18.613394,18.611189,0.0,10.777077,3
0.0007278487,1.0,0.032739654,1.0,0.0,0.8405386968962137,2.4016006e-07,2817.0312,-257.34482,176.22165,0.042615782,0.3535281,899.585445497866,2973.2622210984996,1037.3580745154586,2439.0001344257566,5.031208185903653,64.17125719190618,9.117438e-05,0.033187434,1227.392578125,5340.234375,0.3015994378580321,4.135263318319677,-0.411966672643038,0.5046315677464004,0.009765625,0.259765625,-3.821005324873066e-16,1.0,-22.29739,42.95863,0.0,15.219762,3
0.00077963737,1.0,0.016758483,1.0,0.0,0.8788488120163775,8.976315e-08,3538.0532,-217.1048,192.21213,0.034286287,0.4292617,789.2507030235572,3396.5972119319595,969.6908435867396,3235.696243740422,3.1272997670183464,70.77822098556919,7.952182e-05,0.033319693,1324.2919921875,7698.1201171875,0.3279040114962862,3.8432990235108404,-0.658942067995668,0.6027949661347746,0.02001953125,0.19873046875,-3.638366480042558e-16,1.0,-18.795439,15.852819,0.0,15.525528,3
0.0014985377,1.0,0.035744067,1.0,0.0,0.7594859447205752,1.7943147e-07,8537.307,-198.76929,124.55447,0.04056759,0.51256394,1155.9496040255494,4427.300220185576,1586.665879087835,3421.5500823512043,2.559321462494127,48.25238556457503,0.00019533387,0.20676911,2627.05078125,8484.08203125,0.43674333872623655,4.575893992292806,-0.5000156946480279,0.5695612783903244,0.02783203125,0.26220703125,-3.3266335268221903e-16,1.0,-23.260313,29.572515,0.0,19.821371,3
0.0040754555,1.0,0.046742067,1.0,0.0001263397988699599,0.6893248104937738,7.8984563e-10,1875.4587,-275.49265,150.70596,0.018585889,0.26388735,956.3242177001014,5208.25567052776,1499.9361882589033,3518.015325413946,2.915836187007035,56.02956562279141,0.00020880158,0.30180684,1830.322265625,8990.1123046875,0.1965789583625891,2.4773350643131464,-0.45654061809182206,0.5069097644281745,0.015625,0.39111328125,-2.552599648234337e-16,1.0,-27.578508,27.132189,0.0,12.938538,3
0.0011696538,1.0,0.030855017,1.0,0.0,0.7337087444467193,2.1538092e-08,906.9067,-334.90384,179.17415,0.017036293,0.24517907,1092.7658080399328,4850.038542487495,1175.442584683464,3718.1835278914264,6.664581753936086,56.93314869438758,0.00012123593,0.11375729,1959.521484375,9840.673828125,0.1207947161202726,1.9733145528791813,-0.47117973864078555,0.5678831879049537,0.03515625,0.3134765625,-4.679212775708516e-16,1.0,-19.637295,25.263601,0.0,11.024565,3
0.00046472013,1.0,0.02141578,1.0,0.0,0.8286986845054202,6.065236e-08,986.09595,-287.59082,168.02597,0.015153654,0.23800589,857.4646511964304,5013.306663148198,1178.3179768744849,3837.0903659014743,5.15027695007869,49.072389412227864,7.5371754e-05,0.09335346,1475.0244140625,9722.2412109375,0.15122788262099088,1.8690818194009675,-0.5648815743625168,0.3909299839287994,0.0166015625,0.283203125,-2.8683962973731446e-16,1.0,-18.705175,24.727942,0.0,11.3585,3
0.00019240468,1.0,0.016504396,1.0,0.0,0.7764465616567995,1.18973755e-08,1165.6602,-328.62616,228.34052,0.02261635,0.22196668,659.2393350418486,2531.411201353499,761.5931972288228,3219.558089267812,4.554498129270524,51.36327567189705,1.619833e-05,0.023713533,968.994140625,7245.9228515625,0.13583053113620802,1.6697793905382996,-0.6026198361068966,0.60978745855391,0.02392578125,0.14111328125,-3.077742920969138e-16,1.0,-22.98452,23.350746,0.0,12.182641,3
0.0021667215,1.0,0.06192544,1.0,0.01383853882611445,0.6794402891706183,2.2000027e-07,849.46,-380.25443,136.95502,0.008112519,0.18930252,601.6761832432194,6193.2302766109115,1695.628474819037,4352.86127616756,4.6344918810875555,53.92004012803264,7.6918004e-05,0.25573742,247.6318359375,10174.4384765625,0.06894803217212958,2.0892664884466945,-0.258633498102427,0.31423056870698896,0.005859375,0.41259765625,-2.8326523383725165e-16,1.0,-30.858305,33.656616,0.0,10.589271,3
0.0006002764,1.0,0.035930835,1.0,0.0,0.8033900356620264,2.7860708e-08,455.77997,-312.79044,169.87636,0.021660917,0.16967884,1004.6964672739725,5622.576494081572,1249.097981377605,3598.159336859136,6.471692731150652,58.735868397082506,0.0001121148,0.07554214,1722.65625,9043.9453125,0.16705695624260497,1.354177687445182,-0.5047278450045484,0.5419009160250423,0.03076171875,0.39501953125,-3.5698835754357166e-16,1.0,-19.342258,25.566168,0.0,9.271846,3
0.0014076442,1.0,0.023758804,1.0,0.0,0.8262433544578771,2.385589e-08,759.2994,-303.5172,184.31012,0.030008374,0.20841268,811.7219671019765,2446.450328671898,1084.6528359817269,2422.2742421372136,4.404651544847037,54.89767136336704,0.0001071219,0.028631706,1238.1591796875,5146.435546875,0.20078409892994337,1.6981767335076805,-0.5481433396059092,0.5088372603058812,0.0302734375,0.16748046875,-3.6127133635536895e-16,1.0,-18.414215,15.004806,0.0,10.562752,3
8.6535074e-05,1.0,0.013306455,1.0,0.0,0.8955850350011632,1.2532301e-08,3097.4587,-361.71033,214.55908,0.016815266,0.35019603,617.8033890944412,2628.729037824025,811.107535612882,2624.266596334056,2.214501623269583,51.96565348806371,6.4513247e-06,0.009536342,785.9619140625,5534.033203125,0.09595086265717187,2.274630623665035,-0.523520676419139,0.6059792060405014,0.01904296875,0.12646484375,-2.8700661618458955e-16,1.0,-17.778053,33.060772,0.0,15.271484,3
0.00011731677,1.0,0.01478124,1.0,0.0,0.8251071254621353,1.15047865e-08,1840.3987,-415.10388,218.0405,0.009510156,0.27718458,561.519231690048,2059.8742978271785,683.2950251140991,2464.0597717681308,3.618705481975404,49.150914538293875,7.2739776e-06,0.005485953,538.330078125,4758.837890625,0.04948894386780609,1.7881724607365987,-0.5707399183884266,0.5376407410949466,0.021484375,0.12939453125,-2.7031043060681643e-16,1.0,-20.359892,33.729305,0.0,13.395718,3
0.0004767096,1.0,0.027335275,1.0,0.0,0.7589578678897009,1.218219e-10,5099.884,-335.42645,203.27841,0.021626882,0.4670491,575.2143664173193,3803.4621265312517,837.7959678808784,3561.647648895839,5.914484345433357,57.71815657806356,1.7880299e-06,0.017911095,742.8955078125,8042.6513671875,0.12787530879629955,2.2804064998360016,-0.44907528162002613,0.5057484079152343,0.02392578125,0.19677734375,-4.014340638813882e-16,1.0,-26.489077,34.9511,0.0,17.056734,3
0.0006140178,1.0,0.029781295,1.0,0.0,0.7809340654951278,1.569011e-11,1034.2107,-286.07236,191.28647,0.02068212,0.24917927,897.2710861688713,4504.70231443572,1075.201622713461,3198.0490871726265,4.674459926735954,67.69499114860511,6.8304005e-05,0.12373704,1421.19140625,8376.416015625,0.17860153796530961,2.6412019854969326,-0.5057032897373968,0.5608516316860912,0.0380859375,0.26953125,-4.2344063763000474e-16,1.0,-17.554756,28.182144,0.0,11.269504,3
0.00028572028,1.0,0.026573049,1.0,0.0,0.8921717553888318,4.510539e-07,1688.6775,-197.10182,203.36847,0.095595405,0.27462262,837.0831924683639,3169.3894235134803,992.2743120768203,3264.427022259634,5.595360842453637,45.62172658990379,0.00017268772,0.05607007,1324.2919921875,7622.75390625,0.6669217787744799,3.1054043044891797,-0.5368608059684372,0.6037882547825573,0.0244140625,0.26953125,-3.896819992909846e-16,1.0,-17.627426,24.442415,0.0,13.234026,3
0.00089628116,1.0,0.047864076,1.0,0.0,0.742802615244076,4.005991e-07,960.33905,-210.1581,166.53271,0.07223649,0.23083965,1037.0885989976796,3852.3216929440973,1190.664488155779,3371.411041006297,5.015300592286665,44.37253282802585,0.00025116044,0.049108136,1776.4892578125,8074.951171875,0.4599825572563462,2.8806439656102745,-0.43821376934647605,0.42666191048920127,0.0107421875,0.22802734375,-3.9088407489841514e-16,1.0,-20.640379,22.507715,0.0,11.145098,3
0.00020423505,1.0,0.023014028,1.0,0.0,0.8375563157494402,2.2718146e-08,784.29736,-338.13358,192.98308,0.01361238,0.22831215,680.6798024067712,3984.3720186509663,1025.0781943900417,3034.120477236035,5.168964332909337,51.683768830276854,9.3895156e-05,0.0472495,958.2275390625,7213.623046875,0.1050409304339962,1.6115413091625375,-0.5962391737848524,0.5759405512362714,0.0283203125,0.1875,-3.0583397584497796e-16,1.0,-30.957527,34.513367,0.0,10.598126,3
0.0003207793,1.0,0.020154238,1.0,0.0,0.8540355770978337,7.842526e-08,1301.078,-268.79092,161.12796,0.024324566,0.3399904,1049.0106276757829,4065.598089454631,1279.271000976752,2827.741776087008,4.094317946271223,57.16974536173268,0.00010827401,0.05297544,2164.0869140625,6815.2587890625,0.20248410216900073,2.8911685772237097,-0.5923129454583703,0.572947587817907,0.03125,0.2646484375,-2.905434786747526e-16,1.0,-20.595692,33.96842,0.0,12.819494,3
0.0005069756,1.0,0.010680194,1.0,0.0,0.8247390567386343,6.076694e-09,2570.6921,-303.85724,200.23361,0.026853284,0.3873389,614.8209333357939,7316.411514474217,776.115455610272,3920.661163226849,5.7625488529915705,55.91768040777306,6.613953e-06,0.18849449,872.0947265625,10002.1728515625,0.14600559777946617,3.688374239297854,-0.6046612169593573,0.6947357095777987,0.015625,0.59716796875,-3.898906414289159e-16,1.0,-27.125473,39.535553,0.0,14.778552,3
0.0010090533,1.0,0.014430322,1.0,0.0,0.8022154092983151,1.4506655e-08,569.95593,-260.33923,203.39172,0.03749005,0.18543628,738.1274205128205,3701.5464219208966,1013.794929713176,3130.273370487357,4.560417358674454,51.00920062939842,8.586859e-05,0.075968415,1173.5595703125,7805.7861328125,0.2723278865627574,1.587039084725071,-0.46287319982777997,0.5203941315412518,0.02294921875,0.201171875,-4.0682854123552727e-16,1.0,-17.50272,21.333515,0.0,9.994992,3
0.0016937142,1.0,0.056165703,1.0,0.0,0.6745065046072953,5.1159774e-11,2014.809,-277.30542,220.78712,0.028232979,0.2842464,656.5443286410995,2958.9708181541946,895.5858167779904,3018.8947761821564,6.085463822303439,61.21557739372725,2.9956443e-06,0.0060359365,1248.92578125,7450.48828125,0.23412426196222821,2.2327793174891974,-0.33428062126040486,0.36057211458682964,0.01708984375,0.15625,-3.3428123222056516e-16,1.0,-22.223177,23.056408,0.0,13.86834,3
0.0024080283,1.0,0.02866181,1.0,0.0,0.7655103305998127,3.5373507e-08,2359.1958,-381.6703,180.96149,0.028390154,0.3851978,971.5419246289025,5868.595900637652,1163.807370561683,3614.3856727318034,5.901969436072871,51.5151334095797,0.00023544164,0.23696938,1787.255859375,8871.6796875,0.10982894955815398,3.8040550776695956,-0.5091808025219952,0.5046706460416315,0.02294921875,0.31103515625,-2.5669405683792447e-16,1.0,-29.464052,36.867138,0.0,13.697086,3
0.00042780634,1.0,0.0186129,1.0,0.0,0.8257460285995256,1.9281247e-08,1611.6326,-335.10196,179.45297,0.01155704,0.2686384,734.8705253626517,4305.6260218083635,1135.293833996988,2891.572578371491,3.6139887771394967,56.97194075084015,6.1340375e-05,0.053356424,1033.59375,6955.224609375,0.09810056073989233,1.76438579219528,-0.6224726811051371,0.6394192725419996,0.01708984375,0.38232421875,-3.293913960449292e-16,1.0,-26.490662,25.935406,0.0,13.385702,3
0.0019707065,1.0,0.023655893,1.0,0.0,0.8883110281004339,1.3543997e-09,1985.7981,-291.92902,201.25874,0.014735594,0.35331884,590.0078267655084,2516.5330814344816,953.0239988460371,2422.2836396700336,5.584533805871176,53.967853497347534,3.1676114e-05,0.025106855,904.39453125,5437.1337890625,0.1405737370786101,2.2093888692672037,-0.4459181930869824,0.6036605536937713,0.0146484375,0.126953125,-4.218977503731129e-16,1.0,-14.7182255,23.72624,0.0,13.907454,3
0.0011358326,1.0,0.036743216,1.0,0.0,0.693885673370439,9.074939e-08,3568.722,-250.01607,144.58493,0.023743697,0.38956127,892.7003441038522,5027.400114950184,1636.9105325151972,2987.3126569250976,5.055416771950719,47.52459684932388,0.00017119838,0.17624667,1841.0888671875,7848.8525390625,0.24938056181697715,2.6808038250259285,-0.3512769155204304,0.40401766076683965,0.0107421875,0.314453125,-3.9393632832176525e-16,1.0,-17.4489,19.346075,0.0,14.32275,3
0.0005139898,1.0,0.031484798,1.0,0.0009046971704647292,0.7508169307947212,3.0883546e-11,1918.7057,-309.39487,174.24481,0.012802607,0.30269748,950.6713061599378,5138.5833289284965,1493.0811786836332,3190.495909023439,2.319493568720282,64.77327176977643,1.0392537e-05,0.04004498,1636.5234375,8602.5146484375,0.12934173016620956,1.7089462676629983,-0.5932319480925802,0.5377613330661887,0.0322265625,0.3955078125,-4.0800382548415956e-16,1.0,-20.434578,17.28636,0.0,13.600953,3
0.0013557919,1.0,0.032469045,1.0,0.0,0.7885315389752191,3.5947956e-08,431.41235,-257.21097,176.81442,0.035274167,0.15573089,1000.1353105286305,4953.564048729689,1258.8917254245962,3677.845807722405,6.9349736662808645,52.51437100104359,0.00024487314,0.16469269,1496.5576171875,9076.2451171875,0.28633580478158593,1.7057331381435987,-0.4690036419779069,0.5424125827786918,0.02294921875,0.234375,-4.367230654041601e-16,1.0,-16.79155,21.72792,0.0,9.400249,3
